time,deviceMode,battV,ec,sal,tds,dallasTemp,thermTemp,pt100Temp,brFastTemp,lt450,lt500,lt550,lt570,lt600,lt650,brPressure,brTemperature,brDepth,gpsLat,gpsLon,gpsAlt,gpsSpeed_ms,gpsFix,gpsSats
2026-06-11T04:58:30,0,3.64,18160.00,10.73,9809.00,,,,21.22,,,,,,,1001.20,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18160.00,10.73,9809.00,,,,21.21,,,,,,,1000.90,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18160.00,10.73,9809.00,,,,21.21,,,,,,,1000.90,24.66,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18160.00,10.73,9809.00,,,,21.20,,,,,,,1000.90,24.66,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18160.00,10.73,9809.00,,,,21.20,,,,,,,1000.90,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.63,18160.00,10.73,9809.00,,,,21.20,,,,,,,1000.60,24.66,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18160.00,10.73,9809.00,,,,21.20,,,,,,,1000.80,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.63,18120.00,10.71,9788.00,,,,21.19,,,,,,,1001.00,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.65,18120.00,10.71,9788.00,,,,21.19,,,,,,,1000.90,24.64,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18120.00,10.71,9788.00,,,,21.19,,,,,,,1000.90,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.65,18120.00,10.71,9788.00,,,,21.19,,,,,,,1001.40,24.65,-0.11,,,,,,
2026-06-11T04:58:30,0,3.64,18120.00,10.71,9788.00,,,,21.19,,,,,,,1001.10,24.65,-0.12,,,,,,
2026-06-11T04:58:30,0,3.65,18120.00,10.71,9788.00,,,,21.18,,,,,,,1001.00,24.64,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18120.00,10.71,9788.00,,,,21.18,,,,,,,1001.30,24.64,-0.12,,,,,,
2026-06-11T04:58:30,0,3.64,18120.00,10.71,9788.00,,,,21.18,,,,,,,1001.30,24.65,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.20,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.18,,,,,,,1001.20,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.10,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.10,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.65,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.60,24.64,-0.11,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.16,,,,,,,1000.70,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.16,,,,,,,1000.90,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1000.80,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.10,24.63,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.16,,,,,,,1001.30,24.64,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.20,24.63,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.30,24.63,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.10,24.63,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1000.80,24.56,-0.12,,,,,,
2026-06-11T04:58:31,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.30,24.59,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18120.00,10.71,9788.00,,,,21.17,,,,,,,1001.40,24.61,-0.11,,,,,,
2026-06-11T04:58:32,0,3.64,18120.00,10.71,9788.00,,,,21.18,,,,,,,1001.30,24.61,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18120.00,10.71,9788.00,,,,21.18,,,,,,,1001.40,24.62,-0.11,,,,,,
2026-06-11T04:58:32,0,3.64,18120.00,10.71,9788.00,,,,21.18,,,,,,,1000.70,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.63,18120.00,10.71,9788.00,,,,21.19,,,,,,,1001.10,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18120.00,10.71,9788.00,,,,21.19,,,,,,,1001.10,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18120.00,10.71,9788.00,,,,21.19,,,,,,,1000.50,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.65,18110.00,10.70,9785.00,,,,21.19,,,,,,,1001.30,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18110.00,10.70,9785.00,,,,21.20,,,,,,,1001.00,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.65,18110.00,10.70,9785.00,,,,21.21,,,,,,,1001.30,24.61,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18110.00,10.70,9785.00,,,,21.20,,,,,,,1001.40,24.61,-0.11,,,,,,
2026-06-11T04:58:32,0,3.64,18110.00,10.70,9785.00,,,,21.21,,,,,,,1001.30,24.62,-0.12,,,,,,
2026-06-11T04:58:32,0,3.64,18110.00,10.70,9785.00,,,,21.22,,,,,,,1001.40,24.61,-0.11,,,,,,
2026-06-11T04:58:32,0,3.65,18110.00,10.70,9785.00,,,,21.21,,,,,,,1001.40,24.61,-0.11,,,,,,
2026-06-11T04:58:32,0,3.64,18110.00,10.70,9785.00,,,,21.22,,,,,,,1001.00,24.61,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.22,,,,,,,1001.20,24.61,-0.12,,,,,,
2026-06-11T04:58:33,0,3.65,18110.00,10.70,9785.00,,,,21.22,,,,,,,1001.10,24.61,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.22,,,,,,,1001.30,24.61,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.23,,,,,,,1001.20,24.61,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.23,,,,,,,1001.70,24.61,-0.11,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.23,,,,,,,1001.40,24.61,-0.11,,,,,,
2026-06-11T04:58:33,0,3.65,18110.00,10.70,9785.00,,,,21.24,,,,,,,1001.60,24.60,-0.11,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.25,,,,,,,1001.10,24.60,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.25,,,,,,,1001.40,24.60,-0.11,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.26,,,,,,,1001.50,24.60,-0.11,,,,,,
2026-06-11T04:58:33,0,3.65,18110.00,10.70,9785.00,,,,21.26,,,,,,,1001.20,24.60,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.26,,,,,,,1001.60,24.60,-0.11,,,,,,
2026-06-11T04:58:33,0,3.65,18110.00,10.70,9785.00,,,,21.27,,,,,,,1001.20,24.60,-0.12,,,,,,
2026-06-11T04:58:33,0,3.64,18110.00,10.70,9785.00,,,,21.27,,,,,,,1001.70,24.60,-0.11,,,,,,
2026-06-11T04:58:33,0,3.65,18110.00,10.70,9785.00,,,,21.28,,,,,,,1001.80,24.60,-0.11,,,,,,
2026-06-11T04:58:34,0,3.64,18110.00,10.70,9785.00,,,,21.28,,,,,,,1001.70,24.53,-0.11,,,,,,
2026-06-11T04:58:34,0,3.64,18110.00,10.70,9785.00,,,,21.28,,,,,,,1001.80,24.56,-0.11,,,,,,
2026-06-11T04:58:34,0,3.64,18110.00,10.70,9785.00,,,,21.29,,,,,,,1002.10,24.57,-0.11,,,,,,
2026-06-11T04:58:34,0,3.63,18110.00,10.70,9785.00,,,,21.29,,,,,,,1000.80,24.58,-0.12,,,,,,
2026-06-11T04:58:34,0,3.64,18110.00,10.70,9785.00,,,,21.29,,,,,,,1001.10,24.58,-0.12,,,,,,
2026-06-11T04:58:34,0,3.64,18110.00,10.70,9785.00,,,,21.30,,,,,,,1001.40,24.58,-0.11,,,,,,
2026-06-11T04:58:34,0,3.64,18110.00,10.70,9785.00,,,,21.30,,,,,,,1000.80,24.59,-0.12,,,,,,
2026-06-11T04:58:34,0,3.64,18100.00,10.69,9775.00,,,,21.30,,,,,,,1001.50,24.59,-0.11,,,,,,
2026-06-11T04:58:34,0,3.64,18100.00,10.69,9775.00,,,,21.31,,,,,,,1001.50,24.58,-0.11,,,,,,
